Population,BroodYear,EscapementMethod,Spawners,Spawners.std,CoreRecruits,CoreRecruitsPerSpawner,maxT_spawn,wksGT13_spawn,maxP_spawn,RB_spawn,avgT_grow,wksGT15_grow,avgP_grow,medianQ_grow,RB_emerge,breakup,NPGO,maxT_spawn.std.all,avgT_grow.std.all,wksGT13_spawn.std.all,wksGT15_grow.std.all,maxT_spawn.std,avgT_grow.std,wksGT13_spawn.std,wksGT15_grow.std,maxP_spawn.std,avgP_grow.std,medianQ_grow.std,RB_spawn.std,RB_emerge.std,breakup.std,NPGO.std
Deep,1995,Aerial survey,509,-1.1001981109760115,2315,4.548133595284872,14.0317357896653,3,108.86977277,0.08230542,11.7518923132913,0,31.896482397,207,0.06641604,123,-0.6576906158333333,-0.0833751450605023,-0.10504400382743807,-0.041921203941074396,-0.5205446593795707,-0.42984574392033154,-0.09904588603368128,-0.40577617292756996,-0.5430198617500457,-0.11967555351485643,-1.0801418626030126,-1.4492477564674413,-0.7484870076785077,0.4625468439487661,0.14552223103744033,-0.7983620340983647
Deep,1996,Aerial survey,429,-1.2157829326698186,1857,4.328671328671328,14.3918803162575,2,84.545688843,0.06763054,13.1860392673996,3,41.745969746,282,0.07003133,113,0.5445532826666667,0.0634082659150299,0.6513252899546351,-0.3578639360823422,0.49107986733921766,-0.07993622606241453,1.5954772488331217,-0.8583726735006287,1.7066338512144292,-1.017084795905766,0.11735857826971316,-0.8327576586155571,-1.0995495487446176,0.6382450225722349,-1.2611926689911583,0.3147156703566671
Deep,1997,Aerial survey,302,-1.3992738371087379,2074,6.867549668874172,15.4723138960342,7,100.83921394,0.1654454,11.2084599472727,0,57.959924243,353,0.09815478,126,1.5157805166666667,0.5037584988416656,-0.39165030573139886,1.2218497246239968,-0.5205446593795707,0.9697923275114297,-0.7411409752544909,1.4046098293646652,-0.5430198617500457,-0.4159538321638796,2.088650785718369,-0.24914703264910648,1.2404445980985452,2.005006455709876,0.5675367010460199,1.2139104023688003
Deep,1998,Aerial survey,1502,0.3344984882983714,2687,1.788948069241012,14.0767538554893,2,91.894135445,0.09650271,11.4721371899563,0,46.181669677,281,0.05114833,122,1.8858612916666666,-0.06502721868857055,-0.25258689297325454,-0.3578639360823422,-0.5205446593795707,-0.3861070541881152,-0.4295918787094613,-0.8583726735006287,-0.5430198617500457,-0.7459722673664757,0.656650871841816,-0.8409775265869155,-0.40884970204790133,-0.27944310395342564,0.004850741034580479,1.5565435902052192
Deep,1999,Aerial survey,2644,1.9844718179774703,2989,1.130484114977307,14.7070067770257,2,113.6929086,0.104848,11.06697459754,0,33.905097296,394,0.03793534,121,2.080693375,0.19184375051863037,-0.4662696979431062,-0.3578639360823422,-0.5205446593795707,0.22623460206328616,-0.9083136612055273,-0.8583726735006287,-0.5430198617500457,0.05826852380943938,-0.8359345102944445,0.0878675541765903,-0.2092079527911037,-0.9215764534689839,-0.1358207489682794,1.7369256643762185
Deep,2e3,Aerial survey,1236,-0.04982104383353778,2723,2.203074433656958,14.1217719213134,2,112.56468215,0.1390637,12.2985402554403,0,38.242732005,306,0.03745358,134,1.47359396,-0.04667929231659897,0.1832581933541199,-0.3578639360823422,-0.5205446593795707,-0.342368364455804,0.546848582413419,-0.8583726735006287,-0.5430198617500457,0.016643899968373767,-0.30856498411299244,-0.6354808273029541,0.6093234823113097,-0.9449893344643236,1.6929086210688988,1.174852673972772
Deep,2001,Aerial survey,1224,-0.06715876708760887,1947,1.5906862745098038,14.5719525795537,5,44.714134745,0.06725179,11.8258505642879,0,39.603628045,312,0.09781738,119,0.9585071891666667,0.13679997140283656,-0.06603841244406596,0.5899642603414612,-0.5205446593795707,0.09501853286664062,-0.011660163832048652,0.49941682821854766,-0.5430198617500457,-2.486624405027947,-0.14310727548946653,-0.5861616194748033,-1.1086102659313197,1.9886092744415522,-0.4171637289739991,0.697968074109426
Deep,2002,Aerial survey,1547,0.399514950501138,1583,1.0232708468002585,14.0317357896653,3,126.78470312,0.09771987,12.5204150084301,3,46.635050255,367,0.05932478,114,0.20946024933333335,-0.0833751450605023,0.3002749675042354,-0.041921203941074396,0.49107986733921766,-0.42984574392033154,0.8090057490183148,-0.40577617292756996,1.7066338512144292,0.5412753016593335,0.7117728718810622,-0.13406888105008807,-0.37973196599254516,0.11792124928126892,-1.1205211789882983,0.00447530666099715
Deep,2003,Aerial survey,2240,1.4007684684237436,1251,0.5584821428571428,16.2376210150427,6,81.484050048,0.09410072,13.6137108927279,4,24.876888018,267,0.07007145,119,-1.38061641,0.8156732471647009,0.8768793618672474,0.905906992482729,0.8282880429121472,1.7133500529595733,2.1007946859122826,0.9520133287916065,2.4565184222025875,-1.1300404558081625,-1.9335839825579817,-0.9560556781859338,-0.46631175373182565,0.640194800024769,-0.4171637289739991,-1.4676709692207035
Deep,2004,Aerial survey,2389,1.6160451988284597,1028,0.43030556718292173,16.642783607459,8,165.40759968,0.1192353,13.5236747610799,4,31.394401912,736,0.03758927,127,-0.5538727425,0.9808045845122046,0.829394294096204,1.5377924567652645,0.8282880429121472,2.1069982605498017,1.9944120675799015,1.8572063299377242,2.4565184222025875,1.9662228739861367,-1.1411847961930675,2.899062400381183,0.1349749023382361,-0.9383949849495078,0.7082081910488798,-0.702243966645124
Deep,2005,Aerial survey,2391,1.6189348193708049,1129,0.4721873693015475,15.5173319618582,8,158.22432923,0.1168613,11.3917477866991,0,53.608862499,385,0.07401093,123,0.59326066,0.5221064252135974,-0.2949842749117161,1.5377924567652645,-0.5205446593795707,1.013531017243646,-0.5245763593634403,1.8572063299377242,-0.5430198617500457,1.7012043305634996,1.5596488009365457,0.013888742434364179,0.07818244662541628,0.8316481718769809,0.14552223103744033,0.3598105931255446
Deep,2006,Aerial survey,1127,-0.2073053633913502,1339,1.1881100266193434,13.2214106048328,2,126.09381793,0.2209911,11.4174723957414,0,29.599271604,307,0.04515138,129,1.4549864083333333,-0.4136378197554693,-0.28141711269140984,-0.3578639360823422,-0.5205446593795707,-1.2171421591006915,-0.49418132555417027,-0.8583726735006287,-0.5430198617500457,0.5157858831555274,-1.3594366969351142,-0.6272609593315955,2.5692469179332442,-0.5708867204533494,0.9895511710545994,1.1576251788526029
Deep,2007,Aerial survey,1229,-0.05993471573174591,1199,0.9755899104963385,13.8516635263692,3,140.66187428,0.1068899,10.5717758734757,0,37.642734856,523,0.03411471,124,0.7362775149999999,-0.1567668505482684,-0.7274375706840011,-0.041921203941074396,-0.5205446593795707,-0.60480050284929,-1.4934180620339743,-0.40577617292756996,-0.5430198617500457,1.0532576519340362,-0.3815126234155426,1.1482305224818314,-0.1603602209798119,-1.1072538769105837,0.2861937210403002,0.49222039188633915
Deep,2008,Aerial survey,456,-1.1767730553481588,1030,2.258771929824561,12.8162480124166,0,102.19883158,0.06689799,11.2277534040544,0,32.993180486,536,0.04194698,119,1.3701422925,-0.5787691571029325,-0.381474934066183,-0.9897494003648778,-0.5205446593795707,-1.610790366690823,-0.7183446998975693,-1.7635656746467463,-0.5430198617500457,-0.36579229514914485,-0.9468053346653315,1.2550888061094914,-1.1170741121112673,-0.726616203726072,-0.4171637289739991,1.0790736521564717
Deep,2009,Aerial survey,1073,-0.2853251180346701,1181,1.1006523765144456,13.8516635263692,3,78.081840676,0.08764106,10.6553808528632,0,47.060765096,301,0.1062616,128,0.8572567791666666,-0.1567668505482684,-0.6833442934679947,-0.041921203941074396,-0.5205446593795707,-0.60480050284929,-1.394634202153822,-0.40577617292756996,-0.5430198617500457,-1.2555610774334118,0.7635312722647445,-0.6765801671597463,-0.6208441692625221,2.398986885614063,0.8488796810517396,0.6042270502801161
Deshka,1982,Aerial survey expansion,37222,0.6479903337457272,48541,1.3040943528021063,15.6540240328373,8,197.15694805,0.1335746,14.658924817175,7,66.660769838,497,0.07139947,124,0.6207500366666667,0.5778177492797295,1.4281253242287466,1.5377924567652645,1.8399125696309357,-1.8086405981401115,-0.7969545743339599,-0.2606019681943551,-0.3121307543482485,1.0549751496826056,-0.4257423547576742,1.1813337877472754,0.49782451197662586,0.6817722757222283,0.3812042345792615,0.27738384199711236
Deshka,1986,Aerial survey expansion,47657,1.436490028531648,31693,0.66502297668758,16.8216838061288,5,137.56157435,0.1853568,14.4576041666075,6,65.16592803,398,0.03239102,117,1.3236367633333335,1.053718593877917,1.3219487864218757,0.5899642603414612,1.5027043940580063,-1.0994496931792959,-1.0007420453965143,-2.3454177137491956,-0.7064011808934043,-0.1941630352788337,-0.5285631604334506,0.29839919206073034,1.6977692331856942,-1.1188574213724527,-0.6040620947948315,0.8870378672206928
Deshka,1987,Aerial survey expansion,35226,0.4971666259553393,23855,0.6771986600806222,18.67383379135,8,121.77892516,0.1128271,15.4498273729759,8,73.153511501,339,0.03507498,122,0.6122406166666666,1.8085957956544343,1.845247437041454,1.5377924567652645,2.1771207452038652,0.025473811241430763,0.003639061983220245,-0.2606019681943551,0.08213967219690735,-0.5249724343829075,0.020852679754730662,-0.22779415284337226,0.01704437704058352,-0.994965852191564,0.09969956904380636,0.2700031333302686
Deshka,1988,Aerial survey expansion,43795,1.1446658003320096,18703,0.4270578833200137,18.7946261816905,8,115.76316155,0.08222212,15.5073475588524,9,99.364822835,364,0.04572295,123,-0.20154612108333333,1.8578269175094198,1.8755835907005975,1.5377924567652645,2.5143289207767947,0.09883838761668827,0.061864053715450826,-0.2606019681943551,0.4764100987420632,-0.6510647729389197,1.8237646231839377,-0.0048308711043457435,-0.692162342521527,-0.5034556538685533,0.24045190181153392,-0.43584084055677136
Deshka,1990,Aerial survey expansion,41671,0.9841700311201941,7772,0.18650860310527706,20.1636066055496,8,226.08558301,0.1907375,14.9637818023201,5,64.165420173,320,0.04706177,96,-1.09491887,2.4157796318659566,1.5889069386220214,1.5377924567652645,1.1654962184850768,0.9303035865363265,-0.4883621181534944,-0.2606019681943551,-1.1006716074385603,1.6613286352610743,-0.5973818296673028,-0.3972462469650324,1.8224557579260423,-0.44165573484935855,-3.5598610829171102,-1.210714332598672
Deshka,1991,Aerial survey expansion,21020,-0.5762810658634235,14976,0.712464319695528,17.1035327169234,8,104.23750466,0.05548937,14.949401755851,7,63.528415731,279,0.04327197,124,-1.9019925883333333,1.1685912115395896,1.5813229002072489,1.5377924567652645,1.8399125696309357,-0.9282656816369685,-0.5029183660865264,-0.2606019681943551,-0.3121307543482485,-0.8926462453622216,-0.6411973756300691,-0.7629060290170359,-1.3116381903206107,-0.6165928683691325,0.3812042345792615,-1.9107357192131031
Deshka,1992,Aerial survey expansion,20248,-0.6346156863114092,42093,2.078871987356776,18.0698718396474,8,122.85116553,0.06376169,16.045161296797,8,73.649758003,298,0.06967734,121,-1.2115987825,1.5624401863794697,2.1592266274132332,1.5377924567652645,2.1771207452038652,-0.3413490706349129,0.6062677264111228,-0.2606019681943551,0.08213967219690735,-0.5024979316410246,0.05498636860150843,-0.5934539348953758,-1.1199443898225208,0.6022787705904513,-0.04105276372392121,-1.3119175217038415
Deshka,1993,Aerial survey expansion,16207,-0.9399656879050753,31394,1.9370642315049054,19.398588133393,8,248.13827742,0.1010461,15.4498273729759,8,59.888963903,345,0.04144294,119,-1.0392085458333333,2.1039825267843453,1.845247437041454,1.5377924567652645,2.1771207452038652,0.46566126949297365,0.003639061983220245,-0.2606019681943551,0.08213967219690735,2.1235601971854305,-0.8915324727423253,-0.1742829652260059,-0.2559557805534166,-0.7010208765283156,-0.32255742925937636,-1.1623935689732325
Deshka,1994,Aerial survey expansion,9832,-1.4216796844800867,30965,3.1494100895036614,18.7140979214635,7,130.62764666,0.1317976,15.1334663506556,8,87.892159751,352,0.04564257,124,-0.9728366116666667,1.825006169606097,1.678398591916403,1.2218497246239968,2.1771207452038652,0.049928670033184706,-0.31659839254359035,-0.9555405500459686,0.08213967219690735,-0.3395003880227171,1.034631983709603,-0.11185324633907848,0.4566462350863331,-0.5071659939372427,0.3812042345792615,-1.1048253786924505
Deshka,1995,Weir,10048,-1.4053580808314277,48913,4.867933917197452,17.7074946686259,10,117.7949971,0.08230542,14.9580297837324,5,69.056848889,207,0.06641604,123,-0.6576906158333333,1.4147468208145135,1.5858733232560809,2.1696779210478003,1.1654962184850768,-0.5614427997606853,-0.49418461732676766,1.129275195508872,-1.1006716074385603,-0.6084768468384224,-0.26093108364645595,-1.4050402804254323,-0.6902320383769227,0.4517371922622968,0.24045190181153392,-0.8314811574919266
Deshka,1996,Weir,14349,-1.0803617044754865,26128,1.8208934420517109,18.995946832258,8,116.06203834,0.06763054,16.6376192113243,10,70.131519133,282,0.07003133,113,0.5445532826666667,1.9398787872677277,2.4716890101020663,1.5377924567652645,2.851537096349724,0.22111268157544933,1.2059851412524356,-0.2606019681943551,0.8706805252872191,-0.6448002193702642,-0.1870112482949788,-0.7361504352083528,-1.0302918425253855,0.6186189457697917,-1.1670714258657418,0.2112940212298738
Deshka,1997,Weir,35587,0.5244448616829596,33615,0.9445865063084834,20.7273044271386,11,135.59797627,0.1654454,14.1412431442871,5,104.12573926,353,0.09815478,126,1.5157805166666667,2.645524867189219,1.1550999412967724,2.485620653189068,1.1654962184850768,1.272671609620858,-1.3209794999234257,1.8242137773604856,-1.1006716074385603,-0.2353206820786047,2.1512382461143056,-0.10293471506951742,1.2363639757442908,1.9167971418979994,0.6627089001147166,1.0536951794120293
Deshka,1998,Aerial survey expansion,36310,0.579076896118055,41506,1.1431010740842744,16.5398348953343,6,139.38334049,0.09650271,15.2427547038208,9,92.241711615,281,0.05114833,122,1.8858612916666666,0.9388459762162863,1.7360372838686962,0.905906992482729,2.5143289207767947,-1.2706337047215603,-0.2059709082525049,-1.6504791318975822,0.4764100987420632,-0.15597823152209847,1.333810414893178,-0.7450689664779138,-0.3612393885672527,-0.2530201624295564,0.09969956904380636,1.3746874895195007
Deshka,1999,Weir,29088,0.03336105560594001,63950,2.198501100110011,20.042814215209,7,129.22174484,0.104848,14.5122483431901,4,67.15786621,394,0.03793534,121,2.080693375,2.3665485100109307,1.350768132398023,1.2218497246239968,0.8282880429121472,0.8569390101610086,-0.9454283032509707,-0.9555405500459686,-1.494942033983716,-0.36896854198562745,-0.3915502086763907,0.2627250669824861,-0.1678546601768248,-0.8629316606155916,-0.04105276372392121,1.5436765447121625
Deshka,2e3,Weir,33965,0.40188170835830567,45538,1.3407331076107758,17.1035327169234,7,126.61910652,0.1390637,16.0336572596217,10,71.786065201,306,0.03745358,134,1.47359396,1.1685912115395896,2.1531593966814047,1.2218497246239968,2.851537096349724,-0.9282656816369685,0.5946227280646771,-0.9555405500459686,0.8706805252872191,-0.4235206775846346,-0.07320538681251124,-0.5221056847388873,0.6250229811260387,-0.8851696978324595,1.788727562256537,1.0171043560170203
Deshka,2001,Weir,27966,-0.05142060779126201,37411,1.3377315311449618,17.9893435794204,9,63.148057676,0.06725179,16.3385142447668,9,69.108295524,312,0.09781738,119,0.9585071891666667,1.5296194384761457,2.3139410110746783,1.8537351889065323,2.5143289207767947,-0.3902587882184186,0.9032151842451408,0.4343366136572585,0.4764100987420632,-1.7538942590929085,-0.25739239183860135,-0.4685944971215209,-1.0390685855598247,1.9012227609677204,-0.32255742925937636,0.5703400179462589
Deshka,2002,Weir,28535,-0.008425272253821768,27858,0.976274750306641,20.6870402970251,10,156.1621014,0.09771987,17.5867022782854,13,80.060566269,367,0.05932478,114,0.20946024933333335,2.629114493237558,2.972235545477327,2.1696779210478003,3.8631616230685126,1.2482167508291062,2.166697504833074,1.129275195508872,2.0534918049226865,0.19570998935433787,0.4959457178887558,0.02192472270433744,-0.33303423859550907,0.12440469517975146,-1.0263190930980142,-0.07935141116413962
Deshka,2003,Weir,39257,0.8017609977504564,8097,0.2062562090837303,21.7741718100896,10,129.48071905,0.09410072,17.6442224641618,12,51.452933936,267,0.07007145,119,-1.38061641,3.0721945899324234,3.002571699136417,2.1696779210478003,3.525953447495583,1.9084979382064193,2.224922496565202,1.129275195508872,1.6592213783775307,-0.3635403593172937,-1.471794138739253,-0.86992840425176865,-0.4169005080426125,0.620470884604773,-0.32255742925937636,-1.458516216813332
Deshka,2004,Weir,56659,2.1167079731854916,7068,0.12474628920383346,20.6870402970251,9,201.30123472,0.1192353,16.6836353600254,11,55.308827848,736,0.03758927,127,-0.5538727425,2.629114493237558,2.495957933029328,1.8537351889065323,3.1887452719226537,1.2482167508291062,1.252565134638118,0.4343366136572585,1.264950951832375,1.1418407301382856,-1.2065713462602214,3.3128627611723687,0.1655410759535682,-0.8789062486669894,0.8034612328824442,-0.741433953630252
Deshka,2005,Weir,36433,0.5883711426402082,24279,0.6664013394450087,19.318059873166,8,221.21949453,0.1168613,14.5956526127109,7,98.72227006,385,0.07401093,123,0.59326066,2.071161778881021,1.394755555203715,1.5377924567652645,1.8399125696309357,0.4167515519094679,-0.8610020652393631,-0.2606019681943551,-0.3121307543482485,1.5593338569018111,1.7795674421436907,0.18245828555643653,0.11052856647829813,0.8023172455627338,0.24045190181153392,0.2535407268835327
Deshka,2006,Weir,29922,0.09638058080492974,20571,0.6874874674152798,17.2243251072639,8,210.95845867,0.2209911,15.6655280700126,9,67.95691127,307,0.04515138,129,1.4549864083333333,1.217822333394575,1.9590080132631498,1.5377924567652645,2.5143289207767947,-0.854901105261711,0.22198278097890736,-0.2606019681943551,0.4764100987420632,1.3442592476795079,-0.3365889034728832,-0.5131871534693262,2.5235199772440833,-0.5298393198683151,1.0849658984178994,1.0009649578142157
Deshka,2007,Weir,17594,-0.8351598348463238,13433,0.7634989200863931,18.0698718396474,10,179.05810833,0.1068899,13.9370464844258,2,62.132189835,523,0.03411471,124,0.7362775149999999,1.5624401863794697,1.0474065958069578,2.1696779210478003,0.1538716917662882,-0.3413490706349129,-1.5276782205725663,1.129275195508872,-2.283482887074028,0.6756176527138635,-0.7372350103575722,1.413215600755863,-0.12053787706917785,-1.039291906654869,0.3812042345792615,0.37758745876458016
Deshka,2008,Weir,7284,-1.6142141571503816,21480,2.9489291598023066,16.3385142447668,10,106.90471683,0.06689799,15.3750511313366,7,53.628811231,536,0.04194698,119,1.3701422925,0.8567941064579768,1.8058104372846464,2.1696779210478003,1.8399125696309357,-1.3929079986803237,-0.07205342726852793,1.129275195508872,-0.3121307543482485,-0.8367406211150686,-1.3221291672846074,1.5291565072601567,-1.0472671642676388,-0.6777543947141546,-0.32255742925937636,0.9273747835060056
Deshka,2009,Weir,11641,-1.2849862539225658,14619,1.2558199467399709,20.5662479066846,10,86.685580693,0.08764106,14.7423290866958,8,82.068059473,301,0.1062616,128,0.8572567791666666,2.5798833713825724,1.4721127470344386,2.1696779210478003,2.1771207452038652,1.1748521744538487,-0.7125283363223522,1.129275195508872,0.08213967219690735,-1.2605402123853624,0.6340286023245966,-0.5666983410866926,-0.5665896853623356,2.2910078793408126,0.9442135656501718,0.4825197224844678
Kenai late run,1986,Sonar,52868,1.0580006155438568,30727,0.5812022395399864,11.257291142334,0,204.22893547,0.1853568,10.5906194490654,0,64.070452712,398,0.03239102,117,1.3236367633333335,-1.214150205705044,-0.7174994664191052,-0.9897494003648778,-0.5205446593795707,-1.910825635579505,-1.210312041622655,-0.408248290463863,0,-0.2707941553683826,-0.8649945900152458,0.34059157845615845,1.7358052835626574,-1.1145407476378344,-0.6040620947948315,0.9202279370837582
Kenai late run,1987,Sonar,50450,0.8664697770178805,30233,0.5992666005946482,12.5590553434006,0,221.64746706,0.1128271,10.9344816908566,0,83.408260397,339,0.03507498,122,0.6122406166666666,-0.6835926777969357,-0.5361464744981044,-0.9897494003648778,-0.5205446593795707,0.3649891663466762,-0.3941178968679257,-0.408248290463863,0,-0.0019422895664785184,0.23068471680003988,-0.2006852735011035,0.07791900584561823,-0.9898039198186163,0.09969956904380636,0.30803266827052894
Kenai late run,1988,Sonar,42065,0.20229025632296244,28370,0.6744324260073695,11.9941388033151,0,173.0136052,0.08222212,11.2337821931503,0,110.78694547,364,0.04572295,123,-0.20154612108333333,-0.9138346238702633,-0.37829534989751434,-0.9897494003648778,-0.5205446593795707,-0.6226285778854302,0.31630414953577296,-0.408248290463863,0,-0.7525970984781332,1.7819597719122993,0.028669324785871926,-0.6216506376494527,-0.49494035981243106,0.24045190181153392,-0.39227530079545747
Kenai late run,1989,Sonar,26679,-1.0164415391942718,29275,1.0973049964391468,12.2397546903088,0,254.41273234,0.06941555,11.0257104488828,0,77.175811161,409,0.06522832,124,-0.4989147111666667,-0.8137294299253363,-0.48803241541704234,-0.9897494003648778,-0.5205446593795707,-0.193229558654071,-0.17757659315757637,-0.408248290463863,0,0.5037836184130214,-0.12244557438384128,0.44150760170242764,-0.9143836376152968,0.4115701616708045,0.3812042345792615,-0.6481772266010492
Kenai late run,1990,Sonar,27303,-0.967014226026278,31065,1.1377870563674322,11.9450156259163,0,368.15306115,0.1907375,10.4061151339546,0,83.875388736,320,0.04706177,96,-1.09491887,-0.9338556626592729,-0.814807066676061,-0.9897494003648778,-0.5205446593795707,-0.7085083817318059,-1.648252947524323,-0.408248290463863,0,2.2593448986214058,0.2571521873120311,-0.3749947681992048,1.858797501847196,-0.4327188066518302,-3.5598610829171102,-1.1610713826074068
Kenai late run,1991,Sonar,31037,-0.6712424513960068,27952,0.9006025066855688,11.5520302067264,0,203.49863969,0.05548937,10.963429277538,0,72.714371034,279,0.04327197,124,-1.9019925883333333,-1.0940239729711476,-0.5208795134435319,-0.9897494003648778,-0.5205446593795707,-1.3955468125019441,-0.32540767549827443,-0.408248290463863,0,-0.28206613785587187,-0.3752305697347382,-0.7511363093898444,-1.23270871993354,-0.6088494606367157,0.3812042345792615,-1.8556024315346054
Kenai late run,1992,Sonar,34734,-0.37840146296319677,33811,0.9734266136926355,11.9450156259163,0,207.77194137,0.06376169,11.3029055213471,0,82.138886803,298,0.06967734,121,-1.2115987825,-0.9338556626592729,-0.34183969743992726,-0.9897494003648778,-0.5205446593795707,-0.7085083817318059,0.48037582965482745,-0.408248290463863,0,-0.2161085039493496,0.15876206650693614,-0.5768268146917431,-1.0436197562002802,0.6183380127953585,-0.04105276372392121,-1.261480824987352
Kenai late run,1993,Sonar,32435,-0.5605062593946358,30369,0.9363033759827347,13.1239718834861,2,278.52851626,0.1010461,11.0122600550712,0,61.272376809,345,0.04144294,119,-1.0392085458333333,-0.4533507317236079,-0.49512615489696576,-0.3578639360823422,-0.5205446593795707,1.3526069105787828,-0.20950255460215553,2.041241452319315,0,0.8760063553680579,-1.023533443837527,-0.1456401699122294,-0.19137148119326985,-0.6938534846110616,-0.32255742925937636,-1.1131296035596983
Kenai late run,1994,Sonar,29603,-0.7848302191570697,31081,1.049927372225788,12.5344937547012,0,203.68719105,0.1317976,11.1102140100032,0,101.03175865,352,0.04564257,124,-0.9728366116666667,-0.69360319719144,-0.443465226075942,-0.9897494003648778,-0.5205446593795707,0.32204926442348997,0.023001729830483358,-0.408248290463863,0,-0.2791558819210612,1.2292313289108652,-0.08142088239187627,0.5115473213002675,-0.49867601392803207,0.3812042345792615,-1.056012926347985
Kenai late run,1995,Sonar,32161,-0.5822099193434024,33541,1.0429091135225894,12.0678235694132,0,224.35689952,0.08230542,10.7485153764185,0,62.435391176,207,0.06641604,123,-0.6576906158333333,-0.8838030656867891,-0.6342251333941574,-0.9897494003648778,-0.5205446593795707,-0.4938088721160393,-0.8355290159699802,-0.408248290463863,0,0.03987730747426421,-0.9576371025247924,-1.4116775524563336,-0.6197465634986724,0.46676935433293076,0.24045190181153392,-0.7848125711891872
Kenai late run,1996,Sonar,34678,-0.38283724747827313,39278,1.132648941692139,11.8222076824195,0,157.17075649,0.06763054,11.667820553452,0,90.0540446,282,0.07003133,113,0.5445532826666667,-0.9839082596317162,-0.14938346111562467,-0.9897494003648778,-0.5205446593795707,-0.9232078913473986,1.3465410444964692,-0.408248290463863,0,-0.997128585721645,0.6072345484769395,-0.7236137575954074,-0.9551854551409132,0.6347896699287453,-1.1670714258657418,0.24978401760304508
Kenai late run,1997,Sonar,28365,-0.8828927411153653,54419,1.9185263528997003,13.2467798269829,2,184.7185328,0.1654454,10.7292169852975,0,112.4211895,353,0.09815478,126,1.5157805166666667,-0.40329813475116466,-0.6444031074305744,-0.3578639360823422,-0.5205446593795707,1.5673064201943754,-0.8813358302165732,2.041241452319315,0,-0.5719336706755945,1.8745559645689442,-0.07224669846039725,1.2806698448370726,1.9418247748976685,0.6627089001147166,1.08557813932178
Kenai late run,1998,Sonar,39595,0.006640475032986553,58226,1.4705392094961485,11.8713308598182,0,155.72380265,0.09650271,10.8590425255656,0,96.859007656,281,0.05114833,122,1.8858612916666666,-0.9638872208427471,-0.57593310027673,-0.9897494003648778,-0.5205446593795707,-0.8373280875011969,-0.5731808980132698,-0.408248290463863,0,-1.0194620549697968,0.9928034467489627,-0.7327879415268864,-0.29522443984768054,-0.24279625523791057,0.09969956904380636,1.404052874664831
Kenai late run,1999,Sonar,31245,-0.6547666803400088,58964,1.8871499439910386,12.7555480529955,0,221.17605195,0.104848,10.3379859653004,0,67.349360402,394,0.03793534,121,2.080693375,-0.6035085226410182,-0.850738399259044,-0.9897494003648778,-0.5205446593795707,0.7085083817316599,-1.809964882667035,-0.408248290463863,0,-0.009218496015676255,-0.6792118289384952,0.3038948427302424,-0.10446752544476397,-0.8568689160104451,-0.04105276372392121,1.5717165318108115
Kenai late run,2e3,Sonar,33049,-0.5118710506043341,51388,1.5549033253653666,11.6748381502233,0,196.00735232,0.1390637,11.1379919972228,0,71.059367779,306,0.03745358,134,1.47359396,-1.043971375998664,-0.4288151119326251,-0.9897494003648778,-0.5205446593795707,-1.1808473028861775,0.08893578063992581,-0.408248290463863,0,-0.3976927953772791,-0.46900297913883127,-0.5034333432399111,0.6776360750455583,-0.879258673745354,1.788727562256537,1.0492743014111203
Kenai late run,2001,Sonar,38466,-0.08278810920846395,41900,1.0892736442572661,12.2888778677075,0,84.07598758,0.06725179,10.79939295301,0,75.711687898,312,0.09781738,119,0.9585071891666667,-0.7937083911363672,-0.6073922927528131,-0.9897494003648778,-0.5205446593795707,-0.10734975480786933,-0.7147655965931322,-0.408248290463863,0,-2.1253330443049716,-0.2054027320941404,-0.4483882396510369,-0.9638429351482113,1.926144136696576,-0.32255742925937636,0.6060139806882923
Kenai late run,2002,Sonar,46122,0.523647002352692,34533,0.7487316248211265,12.0923851581126,0,251.86943319,0.09771987,11.4941350333636,0,83.258011096,367,0.05932478,114,0.20946024933333335,-0.873792546292284,-0.24098522744306236,-0.9897494003648778,-0.5205446593795707,-0.45086897019284994,0.9342797162785489,-0.408248290463863,0,0.46452825878428844,0.22217159821644467,0.056191876580308976,-0.2674025563739303,0.13720360907543494,-1.0263190930980142,-0.03858185362096967
Kenai late run,2003,Sonar,68990,2.335031293259238,25940,0.3759965212349616,13.0994102947867,1,190.9240505,0.09410072,12.0467707790995,0,49.78996867,267,0.07007145,119,-1.38061641,-0.4633612511181124,0.05047493814428301,-0.67380666822361,-0.5205446593795707,1.3096670086555964,2.246020306063037,0.8164965809277261,0,-0.4761526340657375,-1.6741261684755222,-0.8612265165675926,-0.35012920658756175,0.6366542437421053,-0.32255742925937636,-1.406929731881726
Kenai late run,2004,Sonar,64702,1.9953769361048184,17420,0.2692343358783345,13.5660804800748,3,365.0615443,0.1192353,11.229220755249,0,61.745737227,736,0.03758927,127,-0.5538727425,-0.27316138262272277,-0.38070105285156214,-0.041921203941074396,-0.5205446593795707,2.1255251451952994,0.3054770843502793,3.265986323710904,0,2.211627898541003,-0.9967128640119068,3.441465747296066,0.22439785306084642,-0.8729524917728992,0.8034612328824442,-0.6954716165456726
